airline_code,airline_name,flight_number,origin_airport,origin_city,origin_country,origin_region,origin_latitude,origin_longitude,destination_airport,destination_city,destination_country,destination_region,destination_latitude,destination_longitude,distance_km,seats,aircraft_type,codeshare,stops,flight_date,flight_year,flight_month,flight_quarter
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B683,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,715.65,153,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B1766,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,NBC,Nizhnekamsk,Russia,Other,55.564701080322266,52.092498779296875,892.38,164,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B4622,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,TGK,Taganrog,Russia,Other,47.1983333,38.8491667,915.29,188,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B6620,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,UUA,Bugulma,Russia,Other,54.63999938964844,52.801700592041016,951.43,174,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B8864,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KGD,Kaliningrad,Russia,Other,54.88999938964844,20.592599868774418,1171.88,163,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B7356,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1008.25,211,CR2,0,0,2024-04-01,2024,4,2
